Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
20-05-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.4,15.3,71,298
24-05-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.4,14.2,51,263
27-05-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.4,18.1,66,260
31-05-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.3,17.9,114,333
06-03-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.5,13.3,112,443
06-07-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.5,14.7,61,346
06-10-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4,18.2,246,843
14-06-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.4,19.7,83,354
17-06-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.6,16,75,328
21-06-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.4,16.8,71,457
28-06-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.8,15.8,32,137
07-01-2005,Rajasthan,Jaipur,MIA,Industrial Areas,22.4,16.2,43,152
07-05-2005,Rajasthan,Jaipur,MIA,Industrial Areas,21.2,16.5,39,233
07-08-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.8,15.8,25,113
07-12-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.1,35.3,42,184
15-07-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.3,14.7,47,145
19-07-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.1,17.1,39,151
22-07-2005,Rajasthan,Jaipur,MIA,Industrial Areas,5.2,17,35,98
26-07-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.3,11.6,41,108
29-07-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.1,9.4,36,182
08-02-2005,Rajasthan,Jaipur,MIA,Industrial Areas,7.6,9,29,94
08-05-2005,Rajasthan,Jaipur,MIA,Industrial Areas,7.6,9,38,72
08-09-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.3,12.9,32,161
08-12-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4,9.4,41,194
16-08-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4,10.8,42,128
19-08-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4,13.9,26,115
23-08-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.1,13.1,33,86
26-08-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.3,15.6,40,175
30-08-2005,Rajasthan,Jaipur,MIA,Industrial Areas,7.7,23.1,31,161
09-02-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.2,14.2,36,121
09-06-2005,Rajasthan,Jaipur,MIA,Industrial Areas,9.1,14.6,41,202
13-09-2005,Rajasthan,Jaipur,MIA,Industrial Areas,5.9,13.2,42,137
16-09-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4,10.5,41,107
20-09-2005,Rajasthan,Jaipur,MIA,Industrial Areas,5.7,9,43,92
27-09-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.4,16.8,30,90
29-09-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.4,13.5,19,91
30-09-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.4,14.4,34,62
10-04-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4,15.7,35,87
10-07-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.4,17.4,71,188
10-11-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.3,14.3,47,204
14-10-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.2,12.1,60,181
18-10-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.5,15,48,181
21-10-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.3,17,57,194
25-10-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.3,17,77,183
28-10-2005,Rajasthan,Jaipur,MIA,Industrial Areas,5,11,83,222
11-01-2005,Rajasthan,Jaipur,MIA,Industrial Areas,9.6,13.9,93,257
11-04-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4,13.5,84,293
11-08-2005,Rajasthan,Jaipur,MIA,Industrial Areas,5.4,11.8,94,224
11-11-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.5,19.6,75,229
15-11-2005,Rajasthan,Jaipur,MIA,Industrial Areas,6,21.1,62,178
18-11-2005,Rajasthan,Jaipur,MIA,Industrial Areas,5.9,14.3,63,191
22-11-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.5,23.4,61,201
25-11-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.3,11,79,225
29-11-2005,Rajasthan,Jaipur,MIA,Industrial Areas,6.2,21.6,155,396
12-02-2005,Rajasthan,Jaipur,MIA,Industrial Areas,5.1,19.6,79,241
12-06-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.2,10.8,63,229
12-09-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.2,18.3,80,225
13-12-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.7,19.6,102,267
16-12-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.8,23,167,366
20-12-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.6,14.9,200,378
23-12-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.5,22.7,197,406
27-12-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.6,17.4,91,205
30-12-2005,Rajasthan,Jaipur,MIA,Industrial Areas,4.9,17.4,128,375
01-01-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,34.3,40,179,301
01-05-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,20.7,37,193,376
01-08-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,8,29.2,114,230
01-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,21.9,34.2,188,301
20-01-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,14,35.2,239,377
22-01-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.1,30.5,94,234
26-01-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.4,40.3,174,307
29-01-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.5,36.2,174,307
02-09-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.5,30.7,147,244
02-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.7,31,106,134
16-02-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.5,29.9,165,296
26-02-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,12.2,19.9,94,230
03-02-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.3,31.4,69,174
03-05-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.2,31.1,110,616
03-09-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,36.5,32,79,161
03-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.2,37.2,98,175
16-03-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,11,37.3,186,236
19-03-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,37.7,39,211,356
23-03-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.2,36.3,300,345
26-03-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,11.6,27.7,133,243
30-03-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,11.2,35,185,256
04-02-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,11.3,37.1,184,353
04-06-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,8.5,40.6,224,630
04-09-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,10.2,34.1,182,334
13-04-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.3,33.6,83,138
20-04-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,34.8,26.7,117,301
27-04-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.9,31.6,214,432
30-04-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,10.9,31.3,101,231
05-07-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.3,31.6,108,255
05-11-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,63.4,36.6,170,459
14-05-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,45.4,28.3,114,260
18-05-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,27.3,24.5,108,447
25-05-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,13.5,22.9,251,368
28-05-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.3,26.5,123,351
06-04-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.4,21.6,197,573
06-11-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.2,37.3,447,752
15-06-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.7,36.6,140,374
07-06-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.3,28.5,106,333
13-07-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,9.3,31.4,178,426
20-07-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.6,25.4,73,140
23-07-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.6,16.1,61,145
27-07-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.5,18.5,71,251
30-07-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,4.5,16.9,66,179
08-06-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.6,20.6,27,64
08-10-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,10.8,17.6,134,213
13-08-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,4.8,18.1,73,140
17-08-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.7,18.4,37,170
20-08-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,23.2,16.4,39,87
24-08-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.3,24.8,69,176
27-08-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.2,20.3,114,215
31-08-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.6,16.9,88,261
14-09-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.9,15.5,92,173
17-09-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.4,21.2,68,115
21-09-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.4,23,61,98
24-09-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.5,19.4,143,199
28-09-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,32.2,26.7,78,359
10-01-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,26.7,26.1,80,171
10-08-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,9.9,26.2,221,304
10-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.1,38.6,165,297
15-10-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.3,33.3,78,188
19-10-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.3,24.5,85,185
22-10-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.6,18,152,297
26-10-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,9,25,275,361
29-10-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.8,20.5,329,577
11-02-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.2,28.9,86,233
11-05-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,4,31.5,68,184
11-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,8.2,38.7,232,403
19-11-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.9,24.7,127,367
23-11-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,33.3,34.3,155,385
30-11-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.4,24.7,113,292
12-03-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,5.1,25.4,84,288
12-10-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.3,59.6,132,446
17-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,9.3,63.2,170,384
21-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.9,42.6,229,417
24-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,13.8,41,306,419
28-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,6.4,43.4,316,450
31-12-2005,Rajasthan,Jaipur,VKIA,Industrial Areas,7.1,31.5,310,419
01-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.4,41.7,120,179
01-07-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.9,40.3,156,293
01-11-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.1,31.3,123,237
14-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.4,33.9,81,210
18-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,39.5,111,150
21-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,7.6,41.8,126,233
25-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.4,28.6,151,235
28-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.6,32.7,75,160
02-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,39.1,137,281
02-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.4,40.2,163,306
02-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5,37.9,104,386
02-11-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,39.9,191,328
15-02-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,39.9,63,481
18-02-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.9,39.6,82,294
22-02-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,39.4,87,251
25-02-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,34.5,82,186
03-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.5,28.5,78,407
03-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5,33.8,85,258
03-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5,34.6,48,102
03-11-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.4,33.2,91,368
18-03-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.2,40.4,107,344
22-03-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,41.7,61,114
25-03-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.8,44.9,79,230
29-03-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,43,64,363
04-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.9,45,57,130
04-05-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5,43.6,79,175
04-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,40.5,168,739
04-12-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,38.8,114,276
15-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,40.8,82,313
19-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.7,32.9,67,274
22-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.9,39.5,133,383
26-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,39.5,92,352
29-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5,40.1,78,243
05-03-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.5,37.4,58,211
05-06-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.6,42.1,98,441
05-10-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5,32.7,100,200
13-05-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.1,33.7,217,609
17-05-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,37.8,150,293
20-05-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.9,36,111,402
24-05-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.6,30.6,79,304
27-05-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,32.3,84,284
31-05-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.7,32.1,107,333
06-10-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.1,36,213,736
14-06-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.5,35.5,151,324
17-06-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.7,37.7,83,301
21-06-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.4,41,67,323
24-06-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,33.5,52,213
28-06-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.7,28.2,31,68
07-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5,34.9,34,154
07-02-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.3,19.6,47,121
07-05-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.7,26.2,63,221
07-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.9,35,79,184
07-12-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.3,23.8,69,196
15-07-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.5,13.8,82,159
19-07-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.6,32,41,130
22-07-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.7,23.4,71,152
26-07-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5,21.4,45,97
29-07-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.4,22.5,34,149
08-05-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.6,24,49,140
08-09-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.6,24.4,66,183
08-12-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.2,24,70,220
16-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.4,21.4,36,76
19-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.2,18.9,48,130
23-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.4,30.1,30,127
26-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.7,33.4,61,118
30-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,6,32,34,217
09-02-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.7,33.1,63,210
09-06-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.4,22.5,56,105
09-09-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.2,24.1,41,162
20-09-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,7.2,27.3,47,93
23-09-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,9.3,19,33,146
27-09-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.6,25.7,56,96
30-09-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.9,25.1,63,133
10-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.5,28.1,79,206
10-07-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.9,36.1,90,278
10-11-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.5,39.6,75,130
15-10-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.4,16.2,78,125
19-10-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.1,16.9,48,182
21-10-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5,31.8,87,190
11-01-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,35.9,75.4,316,551
11-04-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,22,53,96,241
11-08-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.1,40.2,105,342
11-11-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.1,40.2,105,342
15-11-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.9,39.9,123,296
25-11-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.5,65.4,78,155
12-02-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.9,41,97,312
12-06-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,55.6,227,396
12-09-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.9,17.8,155,381
13-12-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.7,42.3,145,288
16-12-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,56,209,378
20-12-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.7,42.3,178,266
23-12-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.7,33.1,199,342
27-12-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.8,54.2,181,287
30-12-2005,Rajasthan,Jaipur,Ajmeri Gate,Residential,4.9,45.8,179,268
01-03-2005,Rajasthan,Jaipur,Chandpole,Residential,7.4,32.1,132,382
01-06-2005,Rajasthan,Jaipur,Chandpole,Residential,5.3,37.2,154,439
01-10-2005,Rajasthan,Jaipur,Chandpole,Residential,5.9,32.9,73,188
13-01-2005,Rajasthan,Jaipur,Chandpole,Residential,5.7,33.2,125,326
17-01-2005,Rajasthan,Jaipur,Chandpole,Residential,5.9,45.3,80,329
20-01-2005,Rajasthan,Jaipur,Chandpole,Residential,5.1,40.1,236,522
24-01-2005,Rajasthan,Jaipur,Chandpole,Residential,5.3,38.7,151,464
27-01-2005,Rajasthan,Jaipur,Chandpole,Residential,8.1,51.4,112,466
02-03-2005,Rajasthan,Jaipur,Chandpole,Residential,5.6,36.7,88,378
02-07-2005,Rajasthan,Jaipur,Chandpole,Residential,5.4,37.7,116,439
02-10-2005,Rajasthan,Jaipur,Chandpole,Residential,5.4,40.6,106,330
14-02-2005,Rajasthan,Jaipur,Chandpole,Residential,5.3,42.8,96,352
17-02-2005,Rajasthan,Jaipur,Chandpole,Residential,6,30.1,97,481
21-02-2005,Rajasthan,Jaipur,Chandpole,Residential,5.7,47.2,91,321
28-02-2005,Rajasthan,Jaipur,Chandpole,Residential,8.1,31.3,76,486
03-03-2005,Rajasthan,Jaipur,Chandpole,Residential,4.4,34.4,66,379
03-07-2005,Rajasthan,Jaipur,Chandpole,Residential,4.4,33.7,119,468
03-10-2005,Rajasthan,Jaipur,Chandpole,Residential,4,36.4,80,294
14-03-2005,Rajasthan,Jaipur,Chandpole,Residential,4.5,36,85,444
17-03-2005,Rajasthan,Jaipur,Chandpole,Residential,9.6,52.1,160,456
28-03-2005,Rajasthan,Jaipur,Chandpole,Residential,4,43,74,346
31-03-2005,Rajasthan,Jaipur,Chandpole,Residential,4.1,43.4,75,237
04-04-2005,Rajasthan,Jaipur,Chandpole,Residential,8.3,64,124,369
04-07-2005,Rajasthan,Jaipur,Chandpole,Residential,6.9,24.1,197,946
04-11-2005,Rajasthan,Jaipur,Chandpole,Residential,6.8,41,116,399
14-04-2005,Rajasthan,Jaipur,Chandpole,Residential,5.1,45.4,126,412
18-04-2005,Rajasthan,Jaipur,Chandpole,Residential,5.9,39.6,98,554
21-04-2005,Rajasthan,Jaipur,Chandpole,Residential,5.6,42.3,124,470
25-04-2005,Rajasthan,Jaipur,Chandpole,Residential,4.6,20.5,140,448
28-04-2005,Rajasthan,Jaipur,Chandpole,Residential,7.5,43,122,527
05-05-2005,Rajasthan,Jaipur,Chandpole,Residential,5,35.9,89,341
05-09-2005,Rajasthan,Jaipur,Chandpole,Residential,6,42.4,115,383
05-12-2005,Rajasthan,Jaipur,Chandpole,Residential,5.5,39.3,81,468
16-05-2005,Rajasthan,Jaipur,Chandpole,Residential,5.1,39.3,247,809
19-05-2005,Rajasthan,Jaipur,Chandpole,Residential,5,34.1,109,395
23-05-2005,Rajasthan,Jaipur,Chandpole,Residential,4.8,23.6,91,417
26-05-2005,Rajasthan,Jaipur,Chandpole,Residential,4.8,23.4,113,448
06-02-2005,Rajasthan,Jaipur,Chandpole,Residential,5.3,34.9,107,403
06-06-2005,Rajasthan,Jaipur,Chandpole,Residential,5.4,34.9,134,703
06-09-2005,Rajasthan,Jaipur,Chandpole,Residential,5,39.2,242,1006
13-06-2005,Rajasthan,Jaipur,Chandpole,Residential,4.9,34.6,368,NA
16-06-2005,Rajasthan,Jaipur,Chandpole,Residential,5,37.5,201,566
20-06-2005,Rajasthan,Jaipur,Chandpole,Residential,5.9,40.4,196,673
23-06-2005,Rajasthan,Jaipur,Chandpole,Residential,5.6,34.7,88,405
18-07-2005,Rajasthan,Jaipur,Chandpole,Residential,5.8,34.3,58,330
21-07-2005,Rajasthan,Jaipur,Chandpole,Residential,5.2,31.8,90,348
25-07-2005,Rajasthan,Jaipur,Chandpole,Residential,5,24.2,102,352
28-07-2005,Rajasthan,Jaipur,Chandpole,Residential,4.9,28.9,102,288
08-01-2005,Rajasthan,Jaipur,Chandpole,Residential,4.7,26.7,101,512
08-04-2005,Rajasthan,Jaipur,Chandpole,Residential,4.3,26.3,85,423
08-08-2005,Rajasthan,Jaipur,Chandpole,Residential,4.4,23.5,48,134
08-11-2005,Rajasthan,Jaipur,Chandpole,Residential,4.3,21.4,65,384
14-08-2005,Rajasthan,Jaipur,Chandpole,Residential,4.8,20.6,76,177
18-08-2005,Rajasthan,Jaipur,Chandpole,Residential,4.6,37.1,71,274
22-08-2005,Rajasthan,Jaipur,Chandpole,Residential,4.8,33.4,51,189
25-08-2005,Rajasthan,Jaipur,Chandpole,Residential,4.7,21.4,42,223
29-08-2005,Rajasthan,Jaipur,Chandpole,Residential,5,31.6,79,340
09-01-2005,Rajasthan,Jaipur,Chandpole,Residential,5.3,35.8,94,429
09-05-2005,Rajasthan,Jaipur,Chandpole,Residential,6.2,38.5,67,412
09-08-2005,Rajasthan,Jaipur,Chandpole,Residential,5.7,25.9,39,249
09-12-2005,Rajasthan,Jaipur,Chandpole,Residential,5,36.1,62,452
15-09-2005,Rajasthan,Jaipur,Chandpole,Residential,4.8,36.9,46,102
19-09-2005,Rajasthan,Jaipur,Chandpole,Residential,4.6,24.6,65,230
22-09-2005,Rajasthan,Jaipur,Chandpole,Residential,4.9,23.9,64,175
26-09-2005,Rajasthan,Jaipur,Chandpole,Residential,NA,NA,55,211
29-09-2005,Rajasthan,Jaipur,Chandpole,Residential,NA,NA,59,207
13-10-2005,Rajasthan,Jaipur,Chandpole,Residential,5.1,32.7,120,510
17-10-2005,Rajasthan,Jaipur,Chandpole,Residential,5.4,37.6,114,540
20-10-2005,Rajasthan,Jaipur,Chandpole,Residential,5.2,32.2,110,442
24-10-2005,Rajasthan,Jaipur,Chandpole,Residential,6.8,37,149,486
27-10-2005,Rajasthan,Jaipur,Chandpole,Residential,4.7,40.1,116,421
31-10-2005,Rajasthan,Jaipur,Chandpole,Residential,22.3,34.2,188,467
11-03-2005,Rajasthan,Jaipur,Chandpole,Residential,4.9,39,150,596
11-07-2005,Rajasthan,Jaipur,Chandpole,Residential,5,40.4,279,617
11-10-2005,Rajasthan,Jaipur,Chandpole,Residential,5,28.9,180,467
14-11-2005,Rajasthan,Jaipur,Chandpole,Residential,7.2,35.5,172,501
17-11-2005,Rajasthan,Jaipur,Chandpole,Residential,8.2,48.2,145,428
24-11-2005,Rajasthan,Jaipur,Chandpole,Residential,13.3,69.5,147,546
28-11-2005,Rajasthan,Jaipur,Chandpole,Residential,5.3,52.9,160,348
12-01-2005,Rajasthan,Jaipur,Chandpole,Residential,6.2,46.8,102,461
12-05-2005,Rajasthan,Jaipur,Chandpole,Residential,11.2,71.1,137,252
12-08-2005,Rajasthan,Jaipur,Chandpole,Residential,6.2,42.3,114,223
12-12-2005,Rajasthan,Jaipur,Chandpole,Residential,5.5,48.2,159,489
15-12-2005,Rajasthan,Jaipur,Chandpole,Residential,16.5,61.4,201,542
