Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
28-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,18,77,218
08-01-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20,49,186
08-04-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.4,19.9,51,195
08-08-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,18.7,67,189
08-11-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.9,20,86,217
15-08-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,19.5,71,174
18-08-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.1,19.5,59,166
25-08-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,3.6,12.9,80,132
29-08-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.7,19.2,77,275
09-01-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.4,16.8,80,191
09-05-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,20,83,217
09-08-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,19.2,94,218
09-12-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.5,78,224
15-09-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,18.1,103,312
19-09-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20,79,310
22-09-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.4,78,234
26-09-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.7,20,55,240
29-09-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.3,21.8,51,218
10-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,20.6,53,244
10-06-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,21.3,78,255
10-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.6,124,300
10-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.8,20.3,83,282
13-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.2,20.1,81,372
17-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,21.2,81,296
20-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,9.9,22.2,93,291
24-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.7,22.4,57,231
27-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.4,21.8,110,266
31-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.9,21.4,172,376
11-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,21.6,94,304
11-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.6,124,300
11-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.9,20.9,127,360
14-11-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.5,20.1,157,384
17-11-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6,21.5,164,367
21-11-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.2,21.4,118,306
24-11-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.6,21.1,136,324
28-11-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.4,21.2,114,240
12-01-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.4,23.3,111,363
12-05-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.5,19.1,116,332
12-08-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,19.9,60,330
12-12-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,19.1,93,365
15-12-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.5,20,181,410
19-12-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.8,19.4,96,392
22-12-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.7,18.9,105,277
26-12-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,19.4,154,364
29-12-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,21.1,150,357
01-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.6,20.2,82,426
01-05-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,9.3,19.1,223,660
01-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,9,20.1,103,280
01-12-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.9,20.3,80,243
16-01-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.9,20.3,160,515
19-01-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,9.1,20.7,186,445
23-01-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.9,16.8,233,606
26-01-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7,18.8,110,380
30-01-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,21,275,497
02-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,18.1,178,339
02-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,22,250,774
02-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,20.6,139,443
13-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,21.2,260,762
16-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,21.8,195,570
19-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.7,20.2,236,517
23-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.4,21.2,243,479
27-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,21.9,151,778
03-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,22.2,128,400
03-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,20.5,174,789
03-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.5,19.3,78,415
13-03-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,20.4,NA,NA
16-03-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.6,22,132,319
20-03-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.7,20.5,206,943
23-03-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,20.9,166,711
27-03-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,21.5,177,560
30-03-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.9,21.7,122,341
04-03-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.6,21.4,182,390
04-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,21.1,217,443
04-10-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.9,21.6,148,465
17-04-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.9,21.5,172,507
20-04-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,20,297,635
24-04-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,9.2,19.7,287,742
27-04-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.6,20.5,123,556
05-01-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.6,23.1,169,391
05-04-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.4,22.2,279,514
05-08-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.2,20.7,385,673
05-11-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.4,21.3,242,682
15-05-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.5,20.1,209,510
18-05-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.2,23.2,214,447
22-05-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.8,22,210,525
25-05-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.9,23,146,672
29-05-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.1,22.8,240,915
06-01-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,22.8,151,538
06-05-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.7,22.4,276,552
06-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.6,21.6,74,378
06-08-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.7,23,197,415
06-12-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,9.2,21.4,478,NA
15-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.8,22.6,232,973
18-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,23.7,40,233
19-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,9.1,22.5,367,NA
22-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7,22.1,159,464
26-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.8,21.9,75,275
29-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.5,21.7,118,322
07-03-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.9,20.7,170,596
07-10-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,20.7,125,574
13-07-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,20.1,215,685
17-07-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.2,22.3,195,399
20-07-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.4,19.3,149,345
24-07-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,21,99,336
27-07-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,20.2,73,311
31-07-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,19.4,32,165
08-03-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,19.3,45,165
08-07-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,21.2,86,315
08-10-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,4.7,20,53,211
14-08-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,22.8,69,192
17-08-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,4.9,19.2,51,173
21-08-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,4.4,14.9,36,73
24-08-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,3.7,13.6,35,61
28-08-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.1,20.8,127,318
31-08-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.6,20.2,100,309
09-04-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,19.3,65,273
09-07-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,4.8,19.7,48,232
09-11-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.6,20.5,87,358
13-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,21.8,41,161
14-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,21.8,75,282
18-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.9,21.2,152,352
21-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,4.8,19.4,97,298
25-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.4,21.1,68,314
28-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,21.6,74,250
10-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,21.9,113,302
10-05-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,22,165,583
10-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.6,22,108,311
10-12-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.2,21.1,125,292
16-10-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.8,22.3,122,438
19-10-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.5,22.1,165,476
23-10-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,21.9,149,340
26-10-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,21.3,94,298
30-10-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,22.5,98,293
11-02-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,23.3,116,326
11-06-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.6,21.2,172,386
11-09-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.8,21.8,152,423
13-11-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.7,21,132,303
20-11-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.9,22,126,327
23-11-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.8,22.4,150,359
27-11-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,22.9,189,547
30-11-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.7,23.6,102,348
12-04-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.5,23.3,117,398
12-07-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.2,21.5,90,388
12-11-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,4.8,22.3,169,374
14-12-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.4,29.6,103,310
18-12-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.3,26.7,118,300
21-12-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.8,25.6,231,730
25-12-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.9,24.2,335,708
28-12-2006,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7,21.9,134,456
01-04-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.8,20.6,122,290
01-07-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,9.1,20.4,158,326
01-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.9,21.1,163,449
14-01-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.8,21.1,181,388
18-01-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,19.5,138,645
21-01-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.5,21,117,348
25-01-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,18.9,159,345
28-01-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,20,124,294
02-01-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,17.7,160,326
02-04-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.7,18.6,162,326
02-08-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6,20.8,125,357
02-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.1,21.5,237,418
15-02-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,21.6,203,379
18-02-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.7,21.2,160,343
22-02-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,20.6,219,386
25-02-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,21.3,68,220
03-01-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,21.2,137,359
03-04-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,20.4,204,412
03-08-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,20.9,121,295
03-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.3,20.5,82,239
22-04-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.4,19.2,128,300
26-04-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,19.7,131,323
28-04-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.7,21.9,143,406
05-03-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.3,22.1,170,572
05-06-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.4,21.9,177,371
05-10-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.3,20.7,426,631
13-05-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8,23.4,122,330
17-05-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.5,22.7,324,657
20-05-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,23,311,584
24-05-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.3,22.8,219,675
27-05-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,9.5,22.5,153,500
31-05-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,22.6,124,308
06-03-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.4,20.3,173,350
06-07-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.4,23.4,114,315
06-10-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.7,22.1,225,452
14-06-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.1,21.6,198,383
17-06-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,22.4,148,465
21-06-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.6,22.7,237,NA
24-06-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.7,21.3,131,320
28-06-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.7,19.3,81,236
07-01-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,19.5,101,401
07-05-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,21.5,103,635
07-08-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.4,19.9,102,431
07-12-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.9,20.1,149,350
15-07-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.6,19.9,185,354
19-07-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.6,20.1,73,222
22-07-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.1,20.1,72,219
26-07-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.9,20.2,73,408
29-07-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5,17.9,54,183
08-02-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6,19.4,61,155
08-05-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,18.9,85,230
08-09-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.5,19,85,277
08-12-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.7,20.2,92,244
16-08-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.4,18.8,91,227
19-08-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.1,18.8,77,152
23-08-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.1,20.5,83,219
26-08-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.1,17.9,75,270
30-08-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.3,19.5,101,290
09-02-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,4.7,19.6,107,245
09-06-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.2,18.6,68,195
09-09-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.4,20.6,138,287
13-09-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.1,20.7,158,354
16-09-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,4.8,20.1,75,256
20-09-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.9,21.1,97,295
23-09-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.1,22.4,194,345
27-09-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,22.3,49,218
30-09-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.3,23.3,38,210
10-04-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.2,20.4,100,296
10-07-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,20.8,75,289
10-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,21.7,85,479
14-10-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,20.1,88,287
18-10-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.2,21.1,114,457
21-10-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,10.7,25.8,151,362
25-10-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,21.9,190,390
28-10-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.7,22,116,298
11-01-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,21.4,140,349
11-04-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.6,21.1,208,409
11-08-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,22.6,165,389
11-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.2,22.5,213,389
15-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.3,22.1,135,326
18-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,23.3,127,323
22-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,22.4,76,319
25-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,21.6,169,371
29-11-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,22,104,296
12-02-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,9.1,25.6,95,268
12-06-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.3,22.7,113,381
12-09-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.1,21.4,127,378
13-12-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,23,78,302
16-12-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,28.2,215,448
20-12-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,23.8,176,379
23-12-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,23.9,153,389
27-12-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,22.3,104,308
30-12-2006,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,22.8,151,389
01-02-2006,Rajasthan,Kota,Regional Office,Industrial Areas,16.2,29.5,215,630
01-05-2006,Rajasthan,Kota,Regional Office,Industrial Areas,16.3,39.4,167,423
01-09-2006,Rajasthan,Kota,Regional Office,Industrial Areas,18.7,56.6,308,497
01-12-2006,Rajasthan,Kota,Regional Office,Industrial Areas,24.8,52.8,199,548
16-01-2006,Rajasthan,Kota,Regional Office,Industrial Areas,16.9,50.1,231,450
19-01-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.7,27.6,160,258
23-01-2006,Rajasthan,Kota,Regional Office,Industrial Areas,25.6,41.4,218,486
30-01-2006,Rajasthan,Kota,Regional Office,Industrial Areas,9.5,32.1,178,337
02-02-2006,Rajasthan,Kota,Regional Office,Industrial Areas,11,37.5,306,528
02-06-2006,Rajasthan,Kota,Regional Office,Industrial Areas,17.4,40.4,261,475
02-09-2006,Rajasthan,Kota,Regional Office,Industrial Areas,9.7,41.2,233,485
13-02-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.8,44.7,291,394
16-02-2006,Rajasthan,Kota,Regional Office,Industrial Areas,11.3,26.9,153,435
20-02-2006,Rajasthan,Kota,Regional Office,Industrial Areas,9,29.7,131,360
23-02-2006,Rajasthan,Kota,Regional Office,Industrial Areas,17.2,33.9,157,392
27-02-2006,Rajasthan,Kota,Regional Office,Industrial Areas,11.5,26.2,126,327
03-02-2006,Rajasthan,Kota,Regional Office,Industrial Areas,5.8,37.4,193,431
03-06-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7,24,107,371
03-09-2006,Rajasthan,Kota,Regional Office,Industrial Areas,5.2,15.2,58,301
13-03-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.6,20.3,134,176
16-03-2006,Rajasthan,Kota,Regional Office,Industrial Areas,8.4,22.1,79,123
20-03-2006,Rajasthan,Kota,Regional Office,Industrial Areas,6.7,16.4,115,371
23-03-2006,Rajasthan,Kota,Regional Office,Industrial Areas,12.2,26.5,121,405
27-03-2006,Rajasthan,Kota,Regional Office,Industrial Areas,10.1,25.6,176,536
30-03-2006,Rajasthan,Kota,Regional Office,Industrial Areas,15,26.9,139,368
04-03-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.7,19.4,310,367
04-06-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7,20.5,112,338
04-10-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.4,21.7,294,908
13-04-2006,Rajasthan,Kota,Regional Office,Industrial Areas,16.1,35.3,135,420
17-04-2006,Rajasthan,Kota,Regional Office,Industrial Areas,11.1,25.5,183,528
20-04-2006,Rajasthan,Kota,Regional Office,Industrial Areas,16.8,25.9,195,793
24-04-2006,Rajasthan,Kota,Regional Office,Industrial Areas,8.3,19,103,354
05-01-2006,Rajasthan,Kota,Regional Office,Industrial Areas,10.7,20,181,743
05-04-2006,Rajasthan,Kota,Regional Office,Industrial Areas,8.6,14.1,165,419
05-08-2006,Rajasthan,Kota,Regional Office,Industrial Areas,6.3,19.3,184,534
15-05-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.5,15,139,458
18-05-2006,Rajasthan,Kota,Regional Office,Industrial Areas,14.1,23.3,120,604
21-05-2006,Rajasthan,Kota,Regional Office,Industrial Areas,11.4,29.4,63,316
22-05-2006,Rajasthan,Kota,Regional Office,Industrial Areas,11.4,29.4,63,316
25-05-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.1,15.2,117,398
29-05-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.4,16.4,136,483
06-01-2006,Rajasthan,Kota,Regional Office,Industrial Areas,6.3,14.1,44,209
06-05-2006,Rajasthan,Kota,Regional Office,Industrial Areas,6.4,15.4,96,236
06-08-2006,Rajasthan,Kota,Regional Office,Industrial Areas,5.8,13.2,83,280
06-12-2006,Rajasthan,Kota,Regional Office,Industrial Areas,5.9,12.5,56,205
15-06-2006,Rajasthan,Kota,Regional Office,Industrial Areas,6.3,16.4,84,219
22-06-2006,Rajasthan,Kota,Regional Office,Industrial Areas,6,19,89,327
26-06-2006,Rajasthan,Kota,Regional Office,Industrial Areas,6.2,24.2,45,215
29-06-2006,Rajasthan,Kota,Regional Office,Industrial Areas,6.1,16.3,34,136
07-03-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.3,23.3,69,167
07-06-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.3,22.5,24,70
07-10-2006,Rajasthan,Kota,Regional Office,Industrial Areas,5.7,12.5,43,143
13-07-2006,Rajasthan,Kota,Regional Office,Industrial Areas,5.8,9.8,190,337
17-07-2006,Rajasthan,Kota,Regional Office,Industrial Areas,5.8,13.5,124,425
24-07-2006,Rajasthan,Kota,Regional Office,Industrial Areas,7.8,14.3,30,76
