Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
06-01-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.2,13.1,151,249
06-04-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.3,13.7,233,312
06-08-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.3,12.7,146,266
06-11-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.4,12.5,82,223
15-06-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.9,12.9,97,231
18-06-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.8,15.7,311,529
22-06-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.3,11.6,192,339
25-06-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.3,14,93,203
29-06-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.4,13,45,130
07-02-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.2,13.6,55,238
07-06-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5,16.3,44,64
07-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.9,25.3,37,91
13-07-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.2,15.2,33,93
16-07-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.9,17.5,42,88
20-07-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.7,13.7,29,75
23-07-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.4,15.5,12,40
27-07-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.4,10.7,22,51
30-07-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.3,12.7,29,93
08-03-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6,12.8,38,95
08-06-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.2,9.7,36,71
08-10-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.6,11.4,39,69
13-08-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.8,13.1,29,81
17-08-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.2,13.7,44,111
20-08-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.3,12.8,25,61
24-08-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.6,13.6,30,89
27-08-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.7,16.2,34,96
31-08-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.9,14.6,15,54
09-03-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.9,15.6,23,57
09-07-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.2,17.3,51,107
09-10-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.4,19.8,37,115
14-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.3,21.9,61,110
17-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.3,21.6,43,108
21-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.2,21.1,62,154
24-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.5,19.4,64,172
28-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.3,20.9,72,230
10-01-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.7,21.1,82,227
10-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,10.8,24,44,137
10-08-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.3,20.6,58,133
10-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.3,23.4,68,180
15-10-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6,17.6,58,171
19-10-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.3,16.2,53,128
22-10-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.5,27.5,86,179
26-10-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.4,19.2,111,325
29-10-2009,Rajasthan,Kota,Regional Office,Industrial Areas,9.9,38.1,120,278
11-02-2009,Rajasthan,Kota,Regional Office,Industrial Areas,11.9,41.3,123,338
11-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6,31.7,101,265
11-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,11,38.9,95,301
11-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.5,22.1,139,253
16-11-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.5,26.4,62,165
19-11-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.8,32.6,126,205
23-11-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.2,41.8,105,197
26-11-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.2,44.4,120,245
30-11-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.2,41.2,174,291
12-03-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.4,42.4,210,282
12-07-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.1,33,144,272
12-10-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.9,34.7,168,290
14-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.3,32.9,137,209
17-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,8,32.8,137,241
21-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,9.3,37.2,115,185
24-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.7,58.1,149,320
28-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.4,47.7,124,326
31-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.1,28.2,130,189
01-03-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.1,29.2,114,235
01-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7,39.4,145,236
01-10-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,10.8,38.4,119,198
14-01-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.8,42.6,215,325
17-01-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,9.9,31.2,103,161
21-01-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,11.7,52.8,56,182
24-01-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.1,42.1,87,183
28-01-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.9,44.8,62,184
31-01-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.7,40.4,67,172
02-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.9,53.4,75,159
02-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.2,37.6,70,155
02-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.3,24.2,55,169
14-02-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,9.7,36.4,45,88
18-02-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,9.2,43.6,69,149
21-02-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7,35.8,76,153
25-02-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.3,34.1,69,192
28-02-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.8,41,64,161
03-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,9.7,29.8,55,227
03-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.9,30.8,52,184
03-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.8,25.9,70,157
14-03-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.8,27.6,62,156
18-03-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.9,29.2,59,175
21-03-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.1,24,35,117
25-03-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.4,19,53,156
28-03-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,10,21.6,57,154
04-01-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.8,19.2,38,99
04-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.8,20.9,45,126
04-08-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.4,17.3,63,274
04-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.3,17.9,65,151
15-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.7,15.6,57,173
18-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.3,17.2,66,178
22-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.1,15.4,80,235
25-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.3,16.4,56,157
29-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.9,15.5,78,185
05-02-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.8,17.3,87,258
05-06-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.1,21.2,69,153
05-09-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.5,18.3,66,174
13-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.6,14.1,51,190
16-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.8,16.7,55,160
20-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.7,13,64,169
23-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.5,16.2,100,479
27-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.2,12.6,49,152
30-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.5,12.8,35,131
06-03-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.3,12.2,36,136
06-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.5,12.9,37,90
06-10-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.4,12.3,34,77
13-06-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.4,12.8,48,146
17-06-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.3,12.5,38,105
20-06-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.9,12.8,45,111
24-06-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.4,11.2,23,118
27-06-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.4,11.7,28,106
07-01-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6,13.1,42,222
07-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.8,16.2,31,102
07-08-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.4,15,55,113
07-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.1,13.3,26,97
15-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.4,16,43,86
18-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.5,12.4,40,99
22-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.2,11.4,27,89
25-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.7,10.6,12,27
29-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.3,12.7,35,75
08-01-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.4,11.5,27,68
08-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.4,14.1,46,131
08-08-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.9,15,33,98
08-12-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.2,13.9,30,113
19-08-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.5,13.3,69,165
22-08-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.7,13,15,22
26-08-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.3,14.1,18,60
29-08-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.8,14.9,20,79
09-02-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.3,12.9,20,64
09-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.9,13.6,43,115
09-09-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6,14.8,31,90
09-12-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.7,15.7,37,118
16-09-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.6,16.6,26,83
19-09-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.2,18.7,95,141
23-09-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6,14.2,45,144
26-09-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.1,16.1,48,104
30-09-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.9,21.9,87,237
10-03-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.4,19.4,52,180
10-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.4,20,46,133
10-10-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.8,18.4,48,114
14-10-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.5,20.2,78,193
17-10-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,10.2,21.5,131,264
21-10-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.5,27,76,191
24-10-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.3,36.3,120,316
28-10-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.9,41.9,143,359
31-10-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.3,54.1,131,323
11-04-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.3,41.6,118,279
11-07-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,8.9,42.7,113,266
11-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.1,37.1,154,318
14-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.6,26.3,142,259
18-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.4,32.3,143,179
21-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.9,36.4,151,244
25-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6,57.1,146,273
28-11-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.2,44.2,110,250
12-02-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.2,43.3,157,241
12-05-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,7.1,43.7,159,315
12-09-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.5,33,160,292
12-12-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,6.3,35.4,156,221
16-12-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.9,28.9,129,244
19-12-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.7,27.2,133,207
23-12-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.9,49.8,132,306
26-12-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.4,38.7,119,314
30-12-2009,Rajasthan,Kota,Municipal C. Bldg,Residential and others,5.9,33.5,177,333
01-02-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.3,22.1,147,268
01-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,7.9,33.2,103,210
01-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6,23.1,234,302
01-09-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.5,23,175,261
13-01-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.2,23.2,153,233
16-01-2009,Rajasthan,Kota,Samcore Glass,Residential and others,7,25.3,118,213
20-01-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.2,22,114,170
23-01-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.2,18.8,115,242
27-01-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.5,28,101,263
30-01-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,26.2,76,178
02-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,7.9,33.2,103,210
02-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.2,27.6,80,237
02-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,25.9,84,292
13-02-2009,Rajasthan,Kota,Samcore Glass,Residential and others,8.8,28.7,81,149
17-02-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,23.7,84,186
20-02-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,27,104,190
24-02-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.2,31,89,290
27-02-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.7,32.4,81,234
03-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.7,26.3,92,286
03-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.5,25.7,111,350
03-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.8,21.4,68,223
13-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.5,25.9,76,199
17-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.8,24.9,73,195
20-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,21.7,107,294
24-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,7.7,24.2,68,300
27-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,8.8,24.6,91,270
31-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,7.8,28.5,66,231
04-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.4,18.4,75,244
04-07-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.7,19.8,65,306
04-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,7.5,17,60,200
14-04-2009,Rajasthan,Kota,Samcore Glass,Residential and others,8.8,18.8,104,208
17-04-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.1,16,103,279
21-04-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.5,22.4,115,512
24-04-2009,Rajasthan,Kota,Samcore Glass,Residential and others,7.4,15.1,108,276
28-04-2009,Rajasthan,Kota,Samcore Glass,Residential and others,8.3,21.1,89,277
05-01-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.3,16.3,89,293
05-05-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.6,21.4,135,417
05-08-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.3,19,113,310
05-12-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.8,16,83,287
15-05-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.4,14.3,95,378
19-05-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.3,13.1,78,259
22-05-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.4,16.4,112,389
26-05-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.3,12.9,109,355
29-05-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.3,13,48,194
06-02-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.1,12.4,51,276
06-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.4,12.3,93,240
06-09-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.1,13.6,86,212
06-12-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.6,13.5,64,268
16-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.3,13.5,43,182
19-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,13,101,351
23-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.3,13.7,53,228
26-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.5,12.9,36,146
30-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.3,12.1,33,165
07-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.3,16,26,68
07-07-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.4,16,98,192
07-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,13.4,23,81
14-07-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.7,13.6,36,100
17-07-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.5,11.9,34,105
21-07-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6,11.1,33,98
24-07-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.1,11.5,11,28
28-07-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.3,12.2,34,87
31-07-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.4,18.8,48,144
08-04-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.5,11.8,34,139
08-07-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.6,13.5,44,153
08-11-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.8,12.3,41,95
14-08-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5,14.1,40,117
18-08-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6,12.6,42,115
21-08-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.7,12.2,17,29
25-08-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.2,12.6,25,70
28-08-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.6,11.8,20,114
09-01-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.7,14.3,26,44
09-04-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,13.6,12,37
09-08-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.7,13.8,47,102
09-11-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.4,17.8,27,91
15-09-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6,15.7,33,85
18-09-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,15.4,98,172
22-09-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,14.8,87,145
25-09-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,16,54,156
29-09-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.5,15.2,81,205
10-02-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.2,16.1,42,155
10-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.4,14.5,31,51
10-09-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.7,17.6,87,203
13-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,20.9,64,146
16-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6,29.7,80,198
20-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.4,25.7,110,286
23-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6,36.3,112,270
27-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.9,44.3,201,457
30-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,10.1,46.1,175,428
11-03-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.9,32.6,135,341
11-06-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.9,27.2,87,201
11-10-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.3,34.7,145,315
13-11-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.3,15.2,105,241
17-11-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.1,17.4,86,152
20-11-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.7,24.4,158,242
24-11-2009,Rajasthan,Kota,Samcore Glass,Residential and others,7.1,30.2,181,334
27-11-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.4,30.5,107,231
12-01-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6.5,34.3,155,300
12-04-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6,35.9,104,265
12-08-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6,24.6,132,229
12-11-2009,Rajasthan,Kota,Samcore Glass,Residential and others,6,27.2,137,187
15-12-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.2,17.4,137,208
18-12-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.8,28.2,131,171
22-12-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.6,30.7,134,189
25-12-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.4,39.5,119,225
29-12-2009,Rajasthan,Kota,Samcore Glass,Residential and others,5.6,22.2,130,175
01-03-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.7,22.7,91,250
01-07-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.5,25.6,196,396
01-10-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.1,28.7,139,374
14-01-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,3.4,12.4,36,141
17-01-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,NA,NA,3,5
21-01-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,NA,NA,3,5
24-01-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.2,24.3,150,353
28-01-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.8,37.6,173,402
31-01-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,3.9,15.1,53,132
02-04-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.6,22.5,73,256
02-07-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.2,21.6,77,226
02-11-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.8,30.2,88,276
14-02-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4.4,21.7,80,257
18-02-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6,30.4,158,350
21-02-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.4,30.9,208,458
25-02-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.9,30.6,200,431
28-02-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.3,29.7,151,331
03-04-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.1,32.5,106,235
03-07-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,3.9,20.5,82,197
03-11-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,NA,NA,3,5
14-03-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4,19.1,73,219
18-03-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4.7,28.2,158,351
21-03-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4.1,21.6,84,218
25-03-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.1,30.4,195,539
28-03-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4.2,22.6,87,209
04-01-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.5,35.4,150,336
04-04-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.3,41.6,177,423
04-08-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.5,44.5,190,457
04-11-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4.9,32.3,82,307
15-04-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4.7,32.9,139,260
18-04-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.1,32.3,69,232
22-04-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.8,45.1,158,437
25-04-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6,43.3,109,320
29-04-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.8,43,153,416
05-02-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.5,37.9,122,332
05-06-2009,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.6,27.5,115,304
