Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
03-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20.8,123,295
03-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.7,206,490
13-03-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.1,75,377
16-03-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,19.4,174,408
20-03-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20,101,336
23-03-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20.1,126,392
27-03-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,22.2,92,369
30-03-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.1,161,458
04-03-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.4,76,347
04-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.2,88,362
04-10-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.7,194,470
13-04-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.6,210,479
17-04-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,19.5,175,423
20-04-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,NA,NA,NA,NA
24-04-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21,145,371
27-04-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.6,102,342
05-01-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.4,204,455
05-04-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.8,147,331
05-08-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,19.9,136,335
05-11-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20.1,290,532
15-05-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.8,18.6,205,430
18-05-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.3,324,567
22-05-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,19.8,151,373
25-05-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20.6,148,391
29-05-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20.7,100,312
06-01-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,20.6,93,311
06-05-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.2,114,344
06-08-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20.5,104,339
06-12-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.3,141,389
15-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20.5,165,391
19-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,19,131,398
22-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.8,17.8,100,300
26-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.6,69,262
29-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,19.3,78,214
07-03-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.8,142,331
07-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,21.1,217,462
07-10-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.1,76,243
13-07-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,NA,NA,49,262
17-07-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,21.1,71,221
20-07-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,19.8,83,245
24-07-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.4,96,358
27-07-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.1,128,333
31-07-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20.7,68,221
08-03-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,21.1,39,221
08-07-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.9,188,328
08-10-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.4,130,370
14-08-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,19.8,170,297
17-08-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.4,145,286
20-08-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,12,44.8,140,401
21-08-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.1,87,339
24-08-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.9,143,347
28-08-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.6,103,219
31-08-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,19.9,41,254
09-04-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.6,137,306
09-07-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20,204,382
09-11-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.9,197,363
14-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,19.7,93,249
18-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.8,178,404
21-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,19.7,215,434
25-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,19.6,159,346
28-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.3,316,558
10-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.1,137,365
10-05-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,19.6,144,381
10-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.7,120,348
10-12-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,19.3,106,326
16-10-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.9,142,373
19-10-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,19.9,225,522
23-10-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.5,270,529
26-10-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.1,137,366
30-10-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20,196,456
11-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21.3,175,415
11-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.8,353,652
11-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.9,28.2,88,308
13-11-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,21.8,229,480
16-11-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20.6,96,356
14-12-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.4,148,365
18-12-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.9,111,339
21-12-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,22.1,170,407
25-12-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.3,164,421
28-12-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,21,112,351
01-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.8,24,162,430
01-04-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7,25.1,135,349
01-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,25.4,162,453
01-11-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.9,28.6,189,525
15-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,9,29.1,213,500
18-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.3,26.2,144,442
22-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.1,26.6,168,362
25-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.3,26.7,163,467
29-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.8,27.5,218,785
02-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.3,24.6,145,635
02-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,23.8,172,646
02-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.5,26,106,436
02-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8,24.5,242,513
15-02-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8,27.2,132,340
19-02-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8,24.7,114,453
22-02-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,26.1,82,320
26-02-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.4,26.5,119,413
03-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.2,26.7,74,161
03-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.6,25.1,136,361
03-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,25.1,123,322
03-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.7,24.5,269,558
15-03-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.4,20.7,65,299
19-03-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,4.7,22.5,91,353
22-03-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.4,24.4,85,330
26-03-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.6,20.8,180,386
29-03-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.1,20.9,188,434
04-02-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.2,25,85,428
04-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.9,26,183,583
04-09-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.4,25.8,136,322
04-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,25,121,460
16-04-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,25,120,304
19-04-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,24.9,109,351
23-04-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.9,23.4,255,889
26-04-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,25.1,189,425
30-04-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,23.2,147,434
05-03-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.6,24.6,89,357
05-07-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.6,24.1,81,336
05-10-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,24.8,181,752
14-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,26.6,165,377
17-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.8,24.8,230,459
21-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.6,25.4,94,486
24-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,24.3,86,880
28-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,26.1,195,852
31-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,23.6,98,367
06-04-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8,26,100,312
06-07-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.5,25.4,127,336
06-11-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,25.4,137,385
14-06-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.2,26.2,113,358
18-06-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,23.7,40,233
21-06-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.3,24.7,57,262
25-06-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.2,24,46,268
28-06-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,26.5,138,355
07-02-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.1,26.5,121,511
07-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5,21.6,169,187
07-09-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.7,24.7,58,266
07-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,26.1,64,224
16-07-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.9,25.9,153,366
19-07-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.6,25,145,367
23-07-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,25.4,176,640
26-07-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7,24.5,65,361
30-07-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,25.2,84,257
08-02-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.6,25.7,55,265
08-06-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,24.8,110,354
08-09-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7,25.6,141,383
13-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,25.9,127,534
16-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,24.8,77,448
20-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.6,25.6,47,280
23-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.6,26.9,63,177
27-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,25.9,186,504
30-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7,24.7,165,399
09-03-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,25.4,124,347
09-06-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.7,23.7,72,304
09-10-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,25.7,36,166
13-09-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,24.8,76,203
17-09-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,26.1,120,324
20-09-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,24.6,143,389
24-09-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.9,24.2,76,249
27-09-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,26,118,367
10-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.8,24.5,90,327
10-04-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,26,83,458
10-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8,26.5,192,444
10-11-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8,26.4,149,362
15-10-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.7,27,100,365
18-10-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,25.8,138,393
22-10-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.4,25,167,300
25-10-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.9,26.5,136,337
29-10-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.2,25.6,142,337
11-01-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.4,26.7,143,341
11-05-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8.2,27.4,171,550
11-08-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,26.7,140,730
11-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,26.3,136,336
15-11-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7,25.8,101,338
19-11-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,26,161,380
13-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8,26.3,109,342
17-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.2,25.4,116,296
20-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,25.3,136,360
24-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.4,25.4,104,271
27-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,26,107,366
31-12-2007,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.9,26.6,181,390
01-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,25.9,154,379
01-06-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8,24.7,162,390
01-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,24.8,132,291
13-01-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.9,26.9,154,322
17-01-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.7,24.3,150,422
20-01-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.3,26.3,222,430
24-01-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,9.1,25.2,105,299
27-01-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.1,24.4,218,461
31-01-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.5,24.2,146,363
02-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.8,24.4,254,523
02-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.2,23.6,180,419
02-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,22.8,207,317
14-02-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,NA,NA,NA,NA
17-02-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.1,24,108,246
21-02-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,24.2,285,618
24-02-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.1,24.1,126,404
28-02-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,26.5,135,348
03-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.5,24.7,190,485
03-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,24.2,115,315
03-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,22.3,183,453
14-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,22.8,105,227
17-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,22.2,82,234
21-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.7,21.2,131,355
24-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,22.8,150,365
28-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.1,22.4,92,330
31-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,27.7,228,515
04-04-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,23.9,95,318
04-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,24.6,168,402
04-11-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.2,22.7,166,387
14-04-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,23.6,184,453
18-04-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,24.3,79,345
21-04-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,23.7,199,331
25-04-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.8,25,83,298
05-02-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,24,69,379
05-05-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.2,25.1,119,350
05-09-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,23.8,210,575
05-12-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,24.3,205,399
16-05-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,23.8,367,622
19-05-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,23.9,139,414
23-05-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,24.6,163,431
26-05-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,9.4,29.4,181,451
30-05-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.2,27.1,127,320
06-02-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.8,26.2,173,406
06-06-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.1,24.7,114,332
06-09-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.9,25.6,142,398
06-11-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6,21.8,176,416
13-06-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,25.2,127,343
16-06-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,24.7,184,418
20-06-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.6,23,130,428
23-06-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.7,21.2,58,274
27-06-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.9,26.2,99,251
30-06-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.2,24.5,109,253
07-04-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.9,23.3,108,286
07-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,24.7,60,139
07-11-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.2,25.5,81,446
14-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.2,25.8,127,267
18-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.1,25.3,35,193
21-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,25.8,102,329
25-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,23.9,72,201
28-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.1,24.8,136,312
30-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.5,24.5,89,235
08-01-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.5,25.2,60,303
08-04-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,25.1,99,128
08-08-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,25.3,128,258
08-11-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.2,26.3,146,331
15-08-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,59.7,143,288
18-08-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.9,25.5,148,285
22-08-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,NA,NA,NA,NA
25-08-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,9.6,29.8,82,261
29-08-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,25,121,259
09-01-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.7,26.4,97,330
09-05-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,25.7,137,352
09-08-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.8,25.5,229,332
09-12-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,25.4,108,261
15-09-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.5,25.7,201,445
19-09-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,25.7,273,485
22-09-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.7,25.3,165,425
26-09-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.8,26.1,95,307
29-09-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.9,26.7,133,332
10-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.3,25,58,251
10-06-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,24.9,86,303
10-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.9,26,127,396
13-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,25.6,103,326
17-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.2,26.3,219,544
20-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,24.8,141,364
24-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,24.7,63,302
27-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,25.7,144,377
31-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,25.6,188,430
11-03-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.8,25.1,175,433
11-07-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.5,27.7,145,404
11-10-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.4,32.4,112,326
14-11-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.1,25.1,153,342
17-11-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.7,25.9,152,395
12-12-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.4,27.5,173,436
15-12-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,9.7,24.9,188,406
19-12-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.7,25.7,194,398
22-12-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,24.9,163,406
26-12-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.8,25.5,122,346
29-12-2007,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.6,25.9,125,360
01-01-2007,Rajasthan,Kota,Regional Office,Industrial Areas,10.3,26,98,265
01-04-2007,Rajasthan,Kota,Regional Office,Industrial Areas,7.8,31.3,226,388
01-08-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9.3,30.5,201,310
01-11-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9.8,35.7,217,425
15-01-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9,28.9,146,357
18-01-2007,Rajasthan,Kota,Regional Office,Industrial Areas,7.1,28.6,138,309
22-01-2007,Rajasthan,Kota,Regional Office,Industrial Areas,7.8,30.4,187,367
25-01-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9,31.4,164,387
29-01-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9.8,31.3,230,486
02-01-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9.1,32.8,125,355
02-05-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9.5,31.1,114,410
02-08-2007,Rajasthan,Kota,Regional Office,Industrial Areas,8,26.3,98,278
02-12-2007,Rajasthan,Kota,Regional Office,Industrial Areas,8.2,22.2,84,178
15-02-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9.1,19.7,63,145
19-02-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9.3,25.9,97,292
22-02-2007,Rajasthan,Kota,Regional Office,Industrial Areas,8.2,36.4,116,380
26-02-2007,Rajasthan,Kota,Regional Office,Industrial Areas,6.1,26.3,92,275
03-01-2007,Rajasthan,Kota,Regional Office,Industrial Areas,9.4,24.9,55,151
