Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
410,27-06-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,93,NA
410,01-07-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,25,53,NA
410,04-07-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,25,86,NA
410,08-07-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,22,49,NA
410,11-07-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,26,34,NA
410,15-07-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,26,81,NA
410,18-07-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,27,65,NA
410,22-07-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,26,55,NA
410,25-07-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,22,28,NA
410,29-07-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,23,28,NA
410,01-08-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,22,26,NA
410,05-08-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,22,56,NA
410,08-08-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,22,58,NA
410,12-08-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,22,49,NA
410,15-08-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,NA,NA,NA,NA
410,19-08-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,22,48,NA
410,22-08-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,24,50,NA
410,26-08-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,25,53,NA
410,29-08-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,61,NA
410,02-09-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,116,NA
410,05-09-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,72,NA
410,09-09-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,121,NA
410,12-09-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,24,98,NA
410,16-09-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,68,NA
410,19-09-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,21,52,NA
410,23-09-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,20,77,NA
410,26-09-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,23,81,NA
410,30-09-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,21,111,NA
410,03-10-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,27,95,NA
410,07-10-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,27,89,NA
410,10-10-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,28,112,NA
410,14-10-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,29,167,NA
410,17-10-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,27,133,NA
410,21-10-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,32,145,NA
410,24-10-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,32,102,NA
410,28-10-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,20,86,NA
410,31-10-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,35,102,NA
410,04-11-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,33,110,NA
410,05-11-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,33,116,NA
410,07-11-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,38,143,NA
410,11-11-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,10,53,219,NA
410,14-11-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,38,125,NA
410,18-11-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,39,130,NA
410,21-11-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,35,109,NA
410,25-11-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,4,14,44,NA
410,28-11-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,32,250,NA
410,02-12-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,34,197,NA
410,05-12-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,34,179,NA
410,09-12-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,35,156,NA
410,12-12-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,4,15,60,NA
410,16-12-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,31,230,NA
410,19-12-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,38,134,NA
410,23-12-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,39,106,NA
410,26-12-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,42,162,NA
410,30-12-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,41,101,NA
411,02-01-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,47,161,NA
411,06-01-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,20,246,NA
411,09-01-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",15,26,237,NA
411,13-01-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,18,146,NA
411,16-01-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,19,101,NA
411,20-01-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,17,102,NA
411,23-01-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,24,131,NA
411,27-01-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,24,104,NA
411,30-01-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,27,85,NA
411,03-02-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,29,67,NA
411,06-02-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,21,149,NA
411,10-02-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,24,120,NA
411,13-02-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,25,216,NA
411,17-02-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,23,208,NA
411,20-02-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,15,220,NA
411,24-02-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,27,338,NA
411,27-02-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,22,226,NA
411,03-03-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,21,104,NA
411,06-03-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,24,86,NA
411,10-03-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21,62,NA
411,13-03-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,20,92,NA
411,17-03-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,21,82,NA
411,20-03-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,22,129,NA
411,24-03-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21,153,NA
411,27-03-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,20,240,NA
411,31-03-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,22,202,NA
411,03-04-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,22,387,NA
411,07-04-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,20,150,NA
411,10-04-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,22,180,NA
411,14-04-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,20,252,NA
411,17-04-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21,258,NA
411,21-04-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,24,249,NA
411,24-04-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21,206,NA
411,28-04-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,22,365,NA
411,01-05-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,19,200,NA
411,05-05-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,37,202,NA
411,08-05-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,18,191,NA
411,12-05-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,38,139,NA
411,15-05-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21,144,NA
411,19-05-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,19,429,NA
411,22-05-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,32,504,NA
411,26-05-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,26,227,NA
411,29-05-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,12,318,NA
411,02-06-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,13,227,NA
411,05-06-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,16,167,NA
411,09-06-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,16,138,NA
411,12-06-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,15,78,NA
411,16-06-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,14,105,NA
411,19-06-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,14,133,NA
411,23-06-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,13,91,NA
411,26-06-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,28,138,NA
411,30-06-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,18,173,NA
411,03-07-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,22,292,NA
411,07-07-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,17,122,NA
411,10-07-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,20,138,NA
411,14-07-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,20,163,NA
411,17-07-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,30,131,NA
411,21-07-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,16,67,NA
411,24-07-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,10,51,NA
411,04-08-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,17,61,NA
411,07-08-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,15,72,NA
411,14-08-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,16,48,NA
411,18-08-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,18,43,NA
411,21-08-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,19,67,NA
411,25-08-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,16,86,NA
411,28-08-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,16,79,NA
411,01-09-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,17,153,NA
411,04-09-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,33,207,NA
411,08-09-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,20,146,NA
411,11-09-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,26,154,NA
411,15-09-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,19,98,NA
411,18-09-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,23,74,NA
411,22-09-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,20,53,NA
411,25-09-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,19,85,NA
411,29-09-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,20,154,NA
411,02-10-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21,137,NA
411,06-10-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,20,112,NA
411,09-10-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,18,177,NA
411,13-10-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,22,117,NA
411,16-10-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,30,125,NA
411,20-10-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,30,151,NA
411,23-10-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,21,201,NA
411,27-10-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,19,123,NA
411,30-10-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,18,96,NA
411,03-11-2015,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,16,117,NA
